ts_code,name,industry,list_date
603662.SH,柯力传感,电器仪表,20190806
300748.SZ,金力永磁,矿物制品,20180921
603259.SH,药明康德,化学制药,20180508
605183.SH,确成股份,化工原料,20201207
300776.SZ,帝尔激光,专用机械,20190517
301042.SZ,安联锐视,IT设备,20210805
300654.SZ,世纪天鸿,出版业,20170926
300705.SZ,九典制药,化学制药,20171010
300818.SZ,耐普矿机,专用机械,20200212
603080.SH,新疆火炬,供气供热,20180103
603697.SH,有友食品,食品,20190508
300835.SZ,龙磁科技,矿物制品,20200525
300454.SZ,深信服,软件服务,20180516
300811.SZ,铂科新材,矿物制品,20191230
301266.SZ,宇邦新材,电气设备,20220608
003010.SZ,若羽臣,互联网,20200925
001210.SZ,金房能源,供气供热,20210729
603937.SH,丽岛新材,铝,20171102
003012.SZ,东鹏控股,陶瓷,20201019
300960.SZ,通业科技,运输设备,20210329
300828.SZ,锐新科技,机械基件,20200421
300716.SZ,*ST泉为,塑料,20171109
600933.SH,爱柯迪,汽车配件,20171117
300766.SZ,每日互动,互联网,20190325
601319.SH,中国人保,保险,20181116
002952.SZ,亚世光电,元器件,20190328
002946.SZ,新乳业,乳制品,20190125
603332.SH,苏州龙杰,化纤,20190117
002947.SZ,恒铭达,元器件,20190201
300780.SZ,德恩精工,机械基件,20190531
300778.SZ,新城市,建筑工程,20190510
301263.SZ,泰恩康,医药商业,20220329
603613.SH,国联股份,互联网,20190730
002967.SZ,广电计量,电器仪表,20191108
601298.SH,青岛港,港口,20190121
300845.SZ,捷安高科,软件服务,20200703
300859.SZ,西域旅游,旅游服务,20200806
300795.SZ,米奥会展,文教休闲,20191022
300762.SZ,上海瀚讯,通信设备,20190314
301191.SZ,菲菱科思,通信设备,20220526
300890.SZ,翔丰华,电气设备,20200917
001330.SZ,博纳影业,影视音像,20220818
603068.SH,博通集成,半导体,20190415
301591.SZ,肯特股份,塑料,20240228
002996.SZ,顺博合金,铝,20200828
002943.SZ,宇晶股份,机床制造,20181129
300772.SZ,运达股份,电气设备,20190426
300803.SZ,指南针,软件服务,20191118
300832.SZ,新产业,医疗保健,20200512
300763.SZ,锦浪科技,电气设备,20190319
001296.SZ,长江材料,其他建材,20211224
300736.SZ,百邦科技,通信设备,20180109
601916.SH,浙商银行,银行,20191126
002938.SZ,鹏鼎控股,元器件,20180918
300750.SZ,宁德时代,电气设备,20180611
300789.SZ,唐源电气,运输设备,20190828
002950.SZ,奥美医疗,医疗保健,20190311
603351.SH,威尔药业,化学制药,20190130
603045.SH,福达合金,小金属,20180517
002949.SZ,华阳国际,建筑工程,20190226
601187.SH,厦门银行,银行,20201027
301419.SZ,阿莱德,通信设备,20230209
300594.SZ,ST朗进,运输设备,20190621
603348.SH,文灿股份,汽车配件,20180426
003004.SZ,声迅股份,IT设备,20201126
603583.SH,捷昌驱动,电气设备,20180921
601577.SH,长沙银行,银行,20180926
001965.SZ,招商公路,路桥,20171225
301302.SZ,华如科技,软件服务,20220623
001201.SZ,东瑞股份,农业综合,20210428
300770.SZ,新媒股份,影视音像,20190419
603863.SH,松炀资源,造纸,20190621
002951.SZ,金时科技,广告包装,20190315
603712.SH,七一二,通信设备,20180226
300779.SZ,惠城环保,环境保护,20190522
603187.SH,海容冷链,机械基件,20181129
300970.SZ,华绿生物,种植业,20210412
002956.SZ,西麦食品,食品,20190619
300813.SZ,泰林生物,医疗保健,20200114
002929.SZ,润建股份,通信设备,20180301
600929.SH,雪天盐业,食品,20180326
002932.SZ,*ST明德,医疗保健,20180710
300765.SZ,新诺威,食品,20190322
300912.SZ,凯龙高科,汽车配件,20201207
300798.SZ,锦鸡股份,染料涂料,20191122
300824.SZ,北鼎股份,家用电器,20200619
002957.SZ,科瑞技术,专用机械,20190726
603927.SH,中科软,软件服务,20190909
001236.SZ,弘业期货,多元金融,20220805
601698.SH,中国卫通,电信运营,20190628
603867.SH,新化股份,化工原料,20190627
603687.SH,大胜达,广告包装,20190726
603212.SH,赛伍技术,塑料,20200430
603236.SH,移远通信,通信设备,20190716
603327.SH,福蓉科技,元器件,20190523
603956.SH,威派格,专用机械,20190222
600989.SH,宝丰能源,化工原料,20190516
603115.SH,海星股份,铝,20190809
603982.SH,泉峰汽车,汽车配件,20190522
603786.SH,科博达,汽车配件,20191015
301168.SZ,通灵股份,电气设备,20211210
603530.SH,神马电力,电气设备,20190805
300823.SZ,建科智能,专用机械,20200319
300851.SZ,交大思诺,运输设备,20200717
601077.SH,渝农商行,银行,20191029
002930.SZ,宏川智慧,仓储物流,20180328
002982.SZ,湘佳股份,农业综合,20200424
601138.SH,工业富联,通信设备,20180608
601615.SH,明阳智能,电气设备,20190123
300782.SZ,卓胜微,半导体,20190618
301015.SZ,百洋医药,医药商业,20210630
603992.SH,松霖科技,家居用品,20190826
300792.SZ,壹网壹创,互联网,20190927
002962.SZ,五方光电,元器件,20190917
002984.SZ,森麒麟,汽车配件,20200911
605299.SH,舒华体育,文教休闲,20201215
002933.SZ,新兴装备,航空,20180828
300790.SZ,宇瞳光学,元器件,20190920
002959.SZ,小熊电器,家用电器,20190823
300796.SZ,贝斯美,农药化肥,20191115
603815.SH,交建股份,建筑工程,20191021
603551.SH,奥普科技,家居用品,20200115
601963.SH,重庆银行,银行,20210205
002955.SZ,鸿合科技,IT设备,20190523
603995.SH,甬金股份,特种钢,20191224
300860.SZ,锋尚文化,文教休闲,20200824
603053.SH,成都燃气,供气供热,20191217
300797.SZ,钢研纳克,电器仪表,20191101
300805.SZ,电声股份,广告包装,20191121
002963.SZ,豪尔赛,装修装饰,20191028
300793.SZ,佳禾智能,IT设备,20191018
002973.SZ,侨银股份,环境保护,20200106
003816.SZ,中国广核,新型电力,20190826
603529.SH,爱玛科技,摩托车,20210615
603489.SH,八方股份,电气设备,20191111
300808.SZ,久量股份,家用电器,20191129
603390.SH,通达电气,汽车配件,20191125
605368.SH,蓝天燃气,供气供热,20210129
002969.SZ,嘉美包装,广告包装,20191202
300869.SZ,康泰医学,医疗保健,20200824
300819.SZ,聚杰微纤,纺织,20200312
603719.SH,XD良品铺,食品,20200224
605339.SH,南侨食品,食品,20210518
300802.SZ,矩子科技,专用机械,20191114
003043.SZ,华亚智能,半导体,20210406
603950.SH,长源东谷,汽车配件,20200526
002968.SZ,新大正,房产服务,20191203
603610.SH,麒盛科技,家居用品,20191029
301020.SZ,密封科技,汽车配件,20210706
300809.SZ,华辰装备,机床制造,20191204
002971.SZ,和远气体,化工原料,20200113
601609.SH,金田股份,铜,20200422
300825.SZ,阿尔特,汽车服务,20200327
603195.SH,公牛集团,家用电器,20200206
605090.SH,九丰能源,供气供热,20210525
300815.SZ,玉禾田,环境保护,20200123
002972.SZ,科安达,运输设备,20191227
300816.SZ,艾可蓝,汽车配件,20200210
002977.SZ,*ST天箭,通信设备,20200317
603290.SH,斯达半导,半导体,20200204
603948.SH,XD建业股,化工原料,20200302
300858.SZ,科拓生物,食品,20200727
600956.SH,新天绿能,供气供热,20200629
002980.SZ,华盛昌,电器仪表,20200415
300830.SZ,金现代,软件服务,20200506
300826.SZ,测绘股份,建筑工程,20200403
300898.SZ,熊猫乳品,乳制品,20201016
605128.SH,上海沿浦,汽车配件,20200915
300812.SZ,易天股份,专用机械,20200109
300821.SZ,东岳硅材,化工原料,20200312
300892.SZ,品渥食品,乳制品,20200924
300928.SZ,华安鑫创,汽车配件,20210106
300861.SZ,美畅股份,矿物制品,20200824
605289.SH,罗曼股份,建筑工程,20210426
601696.SH,中银证券,证券,20200226
002975.SZ,博杰股份,专用机械,20200205
605111.SH,新洁能,半导体,20200928
605358.SH,立昂微,半导体,20200911
603221.SH,爱丽家居,家居用品,20200323
300833.SZ,浩洋股份,专用机械,20200520
605198.SH,安德利,软饮料,20200918
603439.SH,三力制药,中成药,20200428
300840.SZ,酷特智能,服饰,20200708
300831.SZ,派瑞股份,半导体,20200507
002985.SZ,北摩高科,航空,20200429
601975.SH,招商南油,水运,20190108
605333.SH,沪光股份,汽车配件,20200818
601827.SH,三峰环境,环境保护,20200605
601778.SH,晶科科技,新型电力,20200519
601702.SH,华峰铝业,铝,20200907
605288.SH,凯迪股份,电气设备,20200601
300836.SZ,佰奥智能,专用机械,20200528
002976.SZ,瑞玛精密,汽车配件,20200306
001313.SZ,粤海饲料,饲料,20220216
300842.SZ,帝科股份,电气设备,20200618
002983.SZ,芯瑞达,元器件,20200428
300841.SZ,康华生物,生物制药,20200616
300838.SZ,浙江力诺,机械基件,20200608
601598.SH,中国外运,仓储物流,20190118
300822.SZ,贝仕达克,元器件,20200313
003008.SZ,开普检测,电气设备,20200923
688526.SH,科前生物,农业综合,20200922
688005.SH,容百科技,电气设备,20190722
688499.SH,利元亨,专用机械,20210701
688218.SH,江苏北人,专用机械,20191211
688116.SH,天奈科技,化工原料,20190925
688002.SH,睿创微纳,通信设备,20190722
688099.SH,晶晨股份,半导体,20190808
300843.SZ,胜蓝股份,元器件,20200702
002987.SZ,京北方,软件服务,20200507
002993.SZ,奥海科技,元器件,20200817
688007.SH,光峰科技,元器件,20190722
688088.SH,虹软科技,软件服务,20190722
688027.SH,国盾量子,通信设备,20200709
688278.SH,特宝生物,生物制药,20200117
688321.SH,微芯生物,化学制药,20190812
688001.SH,华兴源创,专用机械,20190722
688288.SH,鸿泉技术,IT设备,20191106
688010.SH,福光股份,元器件,20190722
688036.SH,传音控股,通信设备,20190930
688015.SH,交控科技,运输设备,20190722
688568.SH,中科星图,软件服务,20200708
688039.SH,当虹科技,软件服务,20191211
688011.SH,新光光电,元器件,20190722
688019.SH,安集科技,半导体,20190722
688108.SH,赛诺医疗,医疗保健,20191030
688012.SH,中微公司,半导体,20190722
688008.SH,澜起科技,半导体,20190722
688158.SH,优刻得-W,软件服务,20200120
688097.SH,博众精工,专用机械,20210512
688123.SH,聚辰股份,半导体,20191223
688139.SH,海尔生物,医疗保健,20191025
688003.SH,天准科技,专用机械,20190722
688018.SH,乐鑫科技,半导体,20190722
688078.SH,龙软科技,软件服务,20191230
688513.SH,苑东生物,化学制药,20200902
603565.SH,中谷物流,水运,20200925
605008.SH,长鸿高科,橡胶,20200821
002986.SZ,宇新股份,化工原料,20200602
603095.SH,越剑智能,纺织机械,20200415
300846.SZ,首都在线,软件服务,20200701
688068.SH,热景生物,医疗保健,20190930
688022.SH,ST瀚川,专用机械,20190722
688100.SH,威胜信息,通信设备,20200121
688168.SH,安博通,软件服务,20190906
688333.SH,铂力特,机械基件,20190722
688166.SH,博瑞医药,化学制药,20191108
688030.SH,山石网科,软件服务,20190930
688023.SH,安恒信息,软件服务,20191105
688787.SH,海天瑞声,软件服务,20210813
688169.SH,石头科技,家用电器,20200221
688363.SH,华熙生物,医疗保健,20191106
688188.SH,柏楚电子,专用机械,20190808
688258.SH,卓易信息,软件服务,20191209
688186.SH,广大特材,特种钢,20200211
688133.SH,泰坦科技,化工原料,20201030
688016.SH,心脉医疗,医疗保健,20190722
605001.SH,威奥股份,运输设备,20200522
605100.SH,华丰股份,机械基件,20200811
688066.SH,*ST航图,软件服务,20190722
688033.SH,*ST天宜,电气设备,20190722
688268.SH,华特气体,化工原料,20191226
688028.SH,沃尔德,机械基件,20190722
002988.SZ,豪美新材,铝,20200518
002991.SZ,甘源食品,食品,20200731
605188.SH,国光连锁,超市连锁,20200728
688057.SH,金达莱,环境保护,20201111
688388.SH,嘉元科技,电气设备,20190722
688198.SH,佰仁医疗,医疗保健,20191209
688122.SH,西部超导,小金属,20190722
688389.SH,普门科技,医疗保健,20191105
688009.SH,中国通号,运输设备,20190722
688080.SH,映翰通,通信设备,20200212
689009.SH,九号公司-WD,摩托车,20201029
688366.SH,昊海生科,医疗保健,20191030
688199.SH,久日新材,化工原料,20191105
688178.SH,万德斯,环境保护,20200114
688006.SH,杭可科技,电气设备,20190722
688588.SH,凌志软件,软件服务,20200511
688300.SH,联瑞新材,矿物制品,20191115
688020.SH,方邦股份,元器件,20190722
688058.SH,宝兰德,软件服务,20191101
688025.SH,杰普特,专用机械,20191031
688029.SH,南微医学,医疗保健,20190722
688202.SH,美迪西,医疗保健,20191105
688098.SH,申联生物,农业综合,20191028
688368.SH,晶丰明源,半导体,20191014
300862.SZ,蓝盾光电,电器仪表,20200824
688101.SH,三达膜,环境保护,20191115
688299.SH,长阳科技,元器件,20191106
688656.SH,浩欧博,医疗保健,20210113
688369.SH,致远互联,软件服务,20191031
688233.SH,神工股份,半导体,20200221
688399.SH,硕世生物,医疗保健,20191205
300850.SZ,新强联,机械基件,20200713
605166.SH,聚合顺,化纤,20200618
605050.SH,福然德,仓储物流,20200924
605168.SH,三人行,互联网,20200528
605389.SH,长龄液压,机械基件,20210322
003009.SZ,中天火箭,航空,20200925
605366.SH,宏柏新材,化工原料,20200812
688196.SH,卓越新能,环境保护,20191121
688089.SH,嘉必优,食品,20191219
688021.SH,奥福科技,汽车配件,20191106
688357.SH,建龙微纳,化工原料,20191204
688126.SH,沪硅产业,半导体,20200420
688358.SH,祥生医疗,医疗保健,20191203
301372.SZ,科净源,环境保护,20230811
301237.SZ,和顺科技,塑料,20220323
688128.SH,中国电研,专用机械,20191105
688181.SH,八亿时空,元器件,20200106
688159.SH,有方科技,通信设备,20200123
688111.SH,金山办公,软件服务,20191118
688163.SH,赛伦生物,生物制药,20220311
688051.SH,佳华科技,软件服务,20200320
688298.SH,东方生物,医疗保健,20200205
688310.SH,迈得医疗,医疗保健,20191203
002990.SZ,盛视科技,软件服务,20200525
605118.SH,力鼎光电,元器件,20200730
003032.SZ,*ST传智,文教休闲,20210112
300910.SZ,瑞丰新材,化工原料,20201127
300866.SZ,安克创新,元器件,20200824
300852.SZ,四会富仕,元器件,20200713
300863.SZ,卡倍亿,汽车配件,20200824
003027.SZ,同兴科技,环境保护,20201218
605099.SH,共创草坪,文教休闲,20200930
300871.SZ,回盛生物,农业综合,20200824
002998.SZ,优彩资源,化纤,20200925
300855.SZ,图南股份,小金属,20200723
300856.SZ,科思股份,日用化工,20200722
688505.SH,复旦张江,化学制药,20200619
688599.SH,天合光能,电气设备,20200610
301073.SZ,君亭酒店,酒店餐饮,20210930
300885.SZ,海昌新材,机械基件,20200910
002997.SZ,瑞鹄模具,汽车配件,20200903
003021.SZ,兆威机电,元器件,20201204
688138.SH,清溢光电,半导体,20191120
003001.SZ,中岩大地,建筑工程,20201013
605228.SH,神通科技,汽车配件,20210120
300857.SZ,协创数据,IT设备,20200727
605388.SH,均瑶健康,乳制品,20200818
605066.SH,天正电气,电气设备,20200807
300978.SZ,东箭科技,汽车配件,20210426
605180.SH,华生科技,纺织,20210430
605222.SH,起帆电缆,电气设备,20200731
603408.SH,建霖家居,家居用品,20200730
688466.SH,金科环境,环境保护,20200508
300889.SZ,爱克股份,电气设备,20200916
300875.SZ,捷强装备,专用机械,20200824
301172.SZ,君逸数码,软件服务,20230726
605009.SH,豪悦护理,造纸,20200911
605169.SH,洪通燃气,供气供热,20201030
605398.SH,新炬网络,软件服务,20210121
300880.SZ,迦南智能,电器仪表,20200901
605116.SH,奥锐特,化学制药,20200921
605318.SH,法狮龙,其他建材,20200803
688069.SH,德林海,环境保护,20200722
688026.SH,洁特生物,医疗保健,20200122
688118.SH,普元信息,软件服务,20191204
688090.SH,瑞松科技,专用机械,20200217
688528.SH,秦川物联,电器仪表,20200701
605123.SH,派克新材,航空,20200825
605399.SH,晨光新材,化工原料,20200804
605003.SH,众望布艺,纺织,20200908
605369.SH,拱东医疗,医疗保健,20200916
003013.SZ,地铁设计,建筑工程,20201022
601665.SH,齐鲁银行,银行,20210618
003019.SZ,宸展光电,元器件,20201117
301395.SZ,仁信新材,化工原料,20230703
301418.SZ,协昌科技,电气设备,20230821
300873.SZ,海晨股份,仓储物流,20200824
300901.SZ,中胤时尚,服饰,20201029
300870.SZ,欧陆通,电气设备,20200824
003022.SZ,联泓新科,化工原料,20201208
605377.SH,华旺科技,造纸,20201228
605500.SH,森林包装,造纸,20201222
605218.SH,伟时电子,元器件,20200928
605199.SH,ST葫芦娃,中成药,20200710
688266.SH,泽璟制药-U,生物制药,20200123
688365.SH,光云科技,软件服务,20200429
300922.SZ,天秦装备,专用机械,20201225
300927.SZ,江天化学,化工原料,20210107
605177.SH,东亚药业,化学制药,20201125
301220.SZ,亚香股份,化工原料,20220622
603102.SH,百合股份,医疗保健,20220125
605133.SH,嵘泰股份,汽车配件,20210224
300939.SZ,秋田微,元器件,20210128
605255.SH,天普股份,汽车配件,20200825
300864.SZ,南大环境,环境保护,20200824
300952.SZ,恒辉安防,纺织,20210311
